File name,Wikipedia ID,Title,Category,Number of sentences,Translator ID
LTT00388.xml,1393454,初音 (源氏物語),literature,17,AS_5525
LTT00389.xml,1394383,胡蝶 (源氏物語),literature,14,AS_5525
LTT00390.xml,1394399,篝火,literature,14,AS_5525
LTT00391.xml,1394619,藤裏葉,literature,15,YN_5521
LTT00392.xml,1395469,蛍 (源氏物語),literature,14,YN_5521
LTT00393.xml,1403816,常夏,literature,13,YN_5521
LTT00394.xml,1405139,関屋 (源氏物語),literature,10,YN_5521
LTT00395.xml,1405154,蓬生,literature,14,YN_5521
LTT00396.xml,1409053,野分 (源氏物語),literature,11,YN_5521
LTT00397.xml,1412175,真木柱,literature,38,YN_5521
LTT00398.xml,1414799,行幸 (源氏物語),literature,13,YN_5521
LTT00399.xml,1417514,藤袴,literature,12,YN_5521
LTT00400.xml,1418744,梅枝,literature,16,YN_5521
LTT00401.xml,1443376,金玉和歌集,literature,8,IH_3315
LTT00402.xml,1468388,無名抄,literature,10,IH_3315
LTT00403.xml,1503231,本歌取,literature,18,IH_3315
LTT00404.xml,1538577,六家集,literature,3,IH_3315
LTT00405.xml,1585768,毎月抄,literature,3,IH_3315
LTT00406.xml,1586901,新撰犬筑波集,literature,14,YN_5521
LTT00407.xml,1597344,永享記,literature,12,YN_5521
LTT00408.xml,1612092,源氏物語年立,literature,49,AS_5525
LTT00409.xml,1616704,源氏物語千年紀,literature,28,AS_5525
LTT00410.xml,1656082,雲隠六帖,literature,19,AS_5525
LTT00411.xml,1675857,和歌体十種,literature,3,IH_3315
LTT00412.xml,1694493,寛和二年内裏歌合,literature,16,MT_5532
LTT00413.xml,1699551,孟津抄,literature,7,AS_5525
LTT00414.xml,1702744,正風俳諧,literature,12,MT_5532
LTT00415.xml,1726073,清少納言枕草紙抄,literature,8,HY_6216
LTT00416.xml,1726077,枕草紙旁註,literature,6,HY_6216
LTT00417.xml,1768513,顕註密勘,literature,10,HY_6216
LTT00418.xml,1770303,源氏釈,literature,51,AS_5525
LTT00419.xml,1773033,六条院,literature,46,AS_5525
LTT00420.xml,1787240,奥入,literature,19,AS_5525
LTT00421.xml,1081,日本文学,literature,72,AS_5525
LTT00422.xml,5252,光源氏,literature,45,YN_5521
LTT00423.xml,5396,紫の上,literature,29,YN_5521
LTT00424.xml,13375,浦島太郎,literature,155,YN_5521
LTT00425.xml,15893,ヒメタタライスズヒメ,literature,23,KI_1919
LTT00426.xml,46358,物語,literature,56,YN_5521
LTT00427.xml,48307,日本の中世文学史,literature,18,AS_5525
LTT00428.xml,48308,日本の中古文学史,literature,27,YN_5521
LTT00429.xml,51285,上田秋成,literature,80,YN_5521
LTT00430.xml,52702,柿本人麻呂,literature,89,AS_5525
LTT00431.xml,52897,山部赤人,literature,24,YN_5521
LTT00432.xml,56451,源氏物語の登場人物,literature,275,AS_5525
LTT00433.xml,57738,古史古伝,literature,110,TT_1182
LTT00434.xml,58067,竹内文書,literature,76,TT_1182
LTT00435.xml,59454,歌枕,literature,15,YN_5521
LTT00436.xml,62303,万葉仮名,literature,40,YN_5521
LTT00437.xml,76790,ヤマトタケル,literature,199,AS_5525
LTT00438.xml,84041,早野巴人,literature,23,YN_5521
LTT00439.xml,84298,蕉門十哲,literature,43,YN_5521
LTT00440.xml,93540,額田王,literature,31,KI_1919
LTT00441.xml,149901,藤原麻呂,literature,17,YN_5521
LTT00442.xml,163769,大来皇女,literature,30,YN_5521
LTT00443.xml,163776,大津皇子,literature,71,YN_5521
LTT00444.xml,195181,五番町夕霧楼,literature,12,SK_2072
LTT00445.xml,198293,葵 (源氏物語),literature,21,AS_5525
LTT00446.xml,201814,軍記物語,literature,6,AS_5525
LTT00447.xml,221712,鏡王女,literature,18,SK_2072
LTT00448.xml,226675,塵劫記,literature,11,SK_2072
LTT00449.xml,237513,舎人親王,literature,46,SK_2072
LTT00450.xml,248415,女三宮,literature,30,AS_5525
LTT00451.xml,248869,源光行,literature,14,AS_5525
LTT00452.xml,249408,葵の上,literature,24,AS_5525
LTT00453.xml,250093,六条御息所,literature,31,TT_1182
LTT00454.xml,253011,明石の御方,literature,31,AS_5525
LTT00455.xml,258552,候文,literature,50,TT_1182
LTT00456.xml,260727,藤壺,literature,33,TT_1182
LTT00457.xml,269840,落葉の宮,literature,15,YN_5521
LTT00458.xml,270259,大宮 (源氏物語),literature,12,YN_5521
LTT00459.xml,270385,今上帝 (源氏物語),literature,27,YN_5521
LTT00460.xml,270403,女二宮,literature,20,YN_5521
LTT00461.xml,273111,勅撰集,literature,18,YN_5521
LTT00462.xml,282738,源親行,literature,23,YN_5521
LTT00463.xml,284563,弓削皇子,literature,30,SK_2072
LTT00464.xml,288613,大伴坂上郎女,literature,17,SK_2072
LTT00465.xml,289074,有間皇子,literature,32,KI_1919
LTT00466.xml,297369,大伴旅人,literature,13,SK_2072
LTT00467.xml,298654,藤原訓儒麻呂,literature,31,SK_2072
LTT00468.xml,300546,羅生門 (小説),literature,25,SK_2072
LTT00469.xml,309731,桐壺更衣,literature,16,YN_5521
LTT00470.xml,339589,南画,literature,10,YN_5521
LTT00471.xml,349185,秋好中宮,literature,22,TT_1182
LTT00472.xml,349367,明石の姫君,literature,20,TT_1182
LTT00473.xml,352195,雲居の雁,literature,15,TT_1182
LTT00474.xml,358249,北斎漫画,literature,7,TT_1182
LTT00475.xml,358701,薫,literature,34,TT_1182
LTT00476.xml,368335,山上憶良,literature,20,SK_2072
LTT00477.xml,385559,旋頭歌,literature,25,SK_2072
LTT00478.xml,385585,笠金村,literature,6,SK_2072
LTT00479.xml,385610,高橋虫麻呂,literature,9,SK_2072
LTT00480.xml,385626,田辺福麻呂,literature,8,SK_2072
LTT00481.xml,387114,仏足石歌,literature,9,SK_2072
LTT00482.xml,389902,朱雀帝,literature,48,YN_5521
LTT00483.xml,389906,冷泉帝,literature,35,YN_5521
LTT00484.xml,391234,県犬養三千代,literature,12,SK_2072
LTT00485.xml,409013,志貴皇子,literature,38,AS_5525
LTT00486.xml,409061,五代帝王物語,literature,9,YN_5521
LTT00487.xml,425968,鯰絵,literature,57,TT_1182
LTT00488.xml,427143,女房,literature,16,YN_5521
LTT00489.xml,428031,桐壺帝,literature,62,YN_5521
LTT00490.xml,497043,金閣寺 (小説),literature,65,AS_5525
LTT00491.xml,499556,和辻倫理学,literature,21,SK_2072
LTT00492.xml,511030,抄物,literature,27,YN_5521
LTT00493.xml,523315,王朝物語,literature,3,YN_5521
LTT00494.xml,523317,作り物語,literature,3,YN_5521
LTT00495.xml,526764,算用記,literature,7,SK_2072
LTT00496.xml,539803,狂句,literature,10,YN_5521
LTT00497.xml,563618,源典侍,literature,22,YN_5521
LTT00498.xml,567924,帚木,literature,19,SK_2072
LTT00499.xml,593993,歴史物語,literature,10,YN_5521
LTT00500.xml,595527,善の研究,literature,7,SK_2072
LTT00501.xml,623946,石上私淑言,literature,11,SK_2072
LTT00502.xml,627880,松浦宮物語,literature,39,TT_1182
LTT00503.xml,653520,万葉代匠記,literature,11,SK_2072
LTT00504.xml,664880,松陰中納言物語,literature,3,YN_5521
LTT00505.xml,670265,兵部卿宮,literature,21,YN_5521
LTT00506.xml,670275,明石入道,literature,11,YN_5521
LTT00507.xml,677135,大津絵,literature,46,YN_5521
LTT00508.xml,712269,漢文学,literature,20,YN_5521
LTT00509.xml,715396,軽み,literature,6,SK_2072
LTT00510.xml,748650,花吹雪,literature,8,SK_2072
LTT00511.xml,756807,和歌集,literature,6,SK_2072
LTT00512.xml,757035,高瀬舟 (小説),literature,14,SK_2072
LTT00513.xml,773940,歌経標式,literature,10,SK_2072
LTT00514.xml,813444,檸檬 (小説),literature,21,SK_2072
LTT00515.xml,829063,さゆり (小説),literature,20,KI_1919
LTT00516.xml,845227,防人歌,literature,15,SK_2072
LTT00517.xml,851664,朧月夜 (源氏物語),literature,20,AS_5525
LTT00518.xml,864510,難波津 (和歌),literature,10,AS_5525
LTT00519.xml,885632,松林図屏風,literature,15,SK_2072
LTT00520.xml,984415,多武峯少将物語,literature,7,SK_2072
LTT00521.xml,991041,鞍馬天狗 (小説),literature,62,MM_5956
LTT00522.xml,1024161,松島図屏風,literature,32,SK_2072
LTT00523.xml,1042814,古都 (小説),literature,3,AS_5525
LTT00524.xml,1043335,春の日 (俳諧撰集),literature,8,AS_5525
LTT00525.xml,1116361,茶湯一会集,literature,11,SK_2072
LTT00526.xml,1145852,京都学派四天王,literature,6,AS_5525
LTT00527.xml,1252117,六百番歌合,literature,21,AS_5525
LTT00528.xml,1295469,道歌,literature,7,AS_5525
LTT00529.xml,1296092,蕉風,literature,5,SK_2072
LTT00530.xml,1313205,歌物語,literature,22,SK_2072
LTT00531.xml,1313547,洋風画,literature,5,SK_2072
LTT00532.xml,1337423,隠者文学,literature,10,SK_2072
LTT00533.xml,1342752,万葉集,literature,141,KI_1919
LTT00534.xml,1355244,似絵,literature,2,SK_2072
LTT00535.xml,1411468,蛍兵部卿宮,literature,14,SK_2072
LTT00536.xml,1411881,弘徽殿女御,literature,25,SK_2072
LTT00537.xml,1429989,雲谷派,literature,6,AS_5525
LTT00538.xml,1430665,利休道歌,literature,11,AS_5525
LTT00539.xml,1468389,笠郎女,literature,12,AS_5525
LTT00540.xml,1508775,川柳,literature,47,AS_5525
LTT00541.xml,1538574,新古今時代,literature,25,AS_5525
LTT00542.xml,1615402,古典の日,literature,15,AS_5525
LTT00543.xml,1644921,本藩人物誌,literature,6,KI_1919
LTT00544.xml,1654624,運 (小説),literature,7,KI_1919
LTT00545.xml,1658726,相聞,literature,5,KI_1919
LTT00546.xml,1667969,愛宕百韻,literature,9,KI_1919
LTT00547.xml,1679545,袋草紙,literature,5,KI_1919
LTT00548.xml,1684564,宇治八の宮,literature,48,AS_5525
LTT00549.xml,1697198,地獄草紙,literature,46,SK_2072
LTT00550.xml,1711854,佐竹本三十六歌仙絵巻,literature,68,SK_2072
LTT00551.xml,6551,六歌仙,literature,17,SK_2072
LTT00552.xml,25426,与謝野晶子,literature,110,SK_2072
LTT00553.xml,25612,幸田露伴,literature,110,KY_6069
LTT00554.xml,25614,二葉亭四迷,literature,166,AS_5525
LTT00555.xml,35820,ヤマタノオロチ,literature,54,YN_5521
LTT00556.xml,41910,十束剣,literature,16,YN_5521
LTT00557.xml,46076,日本人論,literature,157,YN_5521
LTT00558.xml,49486,近松門左衛門,literature,55,MM_6416
LTT00559.xml,50019,漢詩,literature,58,MM_6416
LTT00560.xml,51883,根の国,literature,21,YN_5521
LTT00561.xml,53350,浮雲 (二葉亭四迷),literature,22,SK_2072
LTT00562.xml,53542,小説神髄,literature,6,SK_2072
LTT00563.xml,54144,小説総論,literature,8,SK_2072
LTT00564.xml,54224,天地開闢 (日本神話),literature,140,YN_5521
LTT00565.xml,54227,国産み,literature,92,YN_5521
LTT00566.xml,54229,神産み,literature,77,AS_5525
LTT00567.xml,54262,アマテラスとスサノオの誓約,literature,45,AS_5525
LTT00568.xml,54690,オノゴロ島,literature,28,AS_5525
LTT00569.xml,54743,戯作,literature,68,YN_5521
LTT00570.xml,54746,洒落本,literature,33,AS_5525
LTT00571.xml,54747,滑稽本,literature,12,AS_5525
LTT00572.xml,54748,人情本,literature,5,YS_5323
LTT00573.xml,56262,新選組顛末記,literature,6,KI_1919
LTT00574.xml,57611,旧唐書,literature,24,KY_6069
LTT00575.xml,59778,天岩戸,literature,68,YS_5323
LTT00576.xml,70800,武国凝別命,literature,11,TI_4556
LTT00577.xml,73366,金槐和歌集,literature,8,SK_2072
LTT00578.xml,77879,和歌四天王,literature,15,SK_2072
LTT00579.xml,88095,葦原中国,literature,11,TI_4556
LTT00580.xml,89503,尾崎紅葉,literature,108,SK_2072
LTT00581.xml,110436,蘭学事始,literature,41,SK_2072
LTT00582.xml,113015,信長公記,literature,29,KY_6069
LTT00583.xml,115284,神世七代,literature,29,TI_4556
LTT00584.xml,118308,因幡の白兎,literature,89,YR_5548
LTT00585.xml,118403,山幸彦と海幸彦,literature,43,YR_5548
LTT00586.xml,118773,変若水,literature,49,YR_5548
LTT00587.xml,149592,本朝通鑑,literature,18,SK_2072
LTT00588.xml,153399,八咫烏,literature,48,YN_5521
LTT00589.xml,156204,常世,literature,29,YN_5521
LTT00590.xml,156636,高天原,literature,64,YN_5521
LTT00591.xml,158046,熊襲,literature,29,YN_5521
LTT00592.xml,160028,勧善懲悪,literature,35,MM_6416
LTT00593.xml,161734,黄表紙,literature,17,YN_5521
LTT00594.xml,172636,葦原中国平定,literature,60,YN_5521
LTT00595.xml,173739,三経義疏,literature,31,MM_6416
LTT00596.xml,173759,龍宮,literature,21,YN_5521
LTT00597.xml,174265,天孫降臨,literature,66,YR_5548
LTT00598.xml,177852,大国主の神話,literature,65,SK_2072
LTT00599.xml,177947,大国主の国づくり,literature,21,SK_2072
LTT00600.xml,178604,日本神話における食物起源神話,literature,42,SK_2072
LTT00601.xml,178930,山家集,literature,14,SK_2072
LTT00602.xml,181486,神武東征,literature,84,SK_2072
LTT00603.xml,182580,タギシミミの反逆,literature,16,SK_2072
LTT00604.xml,185873,日高見国,literature,9,SK_2072
LTT00605.xml,203523,古事談,literature,17,MM_6416
LTT00606.xml,210113,無名草子,literature,16,SK_2072
LTT00607.xml,210116,風葉和歌集,literature,9,SK_2072
LTT00608.xml,212924,布都御魂,literature,24,SK_2072
LTT00609.xml,213096,天羽々矢,literature,5,SK_2072
LTT00610.xml,227184,新思潮,literature,44,AS_5525
LTT00611.xml,237860,義烈回天百首,literature,7,SK_2072
LTT00612.xml,245105,国引き神話,literature,11,SK_2072
LTT00613.xml,248925,破戒 (小説),literature,40,AS_5525
LTT00614.xml,268196,天書,literature,19,AS_5525
LTT00615.xml,276545,金色夜叉,literature,28,YN_5521
LTT00616.xml,310790,播磨稲日大郎姫,literature,24,SK_2072
LTT00617.xml,315338,軍記物,literature,17,KY_6069
LTT00618.xml,316980,バナナ型神話,literature,14,SK_2072
LTT00619.xml,374568,海潮音 (詩集),literature,7,YN_5521
LTT00620.xml,376831,両面宿儺,literature,38,SK_2072
LTT00621.xml,376987,里村紹巴,literature,14,KI_1919
LTT00622.xml,384196,菟玖波集,literature,10,SK_2072
LTT00623.xml,386269,桂園一枝,literature,8,SK_2072
LTT00624.xml,388548,安珍・清姫伝説,literature,78,YN_5521
LTT00625.xml,403691,六代勝事記,literature,11,SK_2072
LTT00626.xml,424120,多聞院日記,literature,8,MM_6416
LTT00627.xml,455908,十種神宝,literature,33,SK_2072
LTT00628.xml,457269,百人秀歌,literature,26,SK_2072
LTT00629.xml,466347,古文書,literature,145,AS_5525
LTT00630.xml,501833,虎御前,literature,34,SK_2072
LTT00631.xml,514772,閑吟集,literature,5,SK_2072
LTT00632.xml,517292,続詞花和歌集,literature,9,SK_2072
LTT00633.xml,527919,平戸記,literature,6,SK_2072
LTT00634.xml,552702,幕末百話,literature,9,YN_5521
LTT00635.xml,568892,一握の砂,literature,8,YN_5521
LTT00636.xml,596999,蒲団 (小説),literature,19,YN_5521
LTT00637.xml,660200,難太平記,literature,31,YN_5521
LTT00638.xml,784194,保暦間記,literature,10,YN_5521
LTT00639.xml,793080,野ざらし紀行,literature,13,SK_2072
LTT00640.xml,819562,続後撰和歌集,literature,6,SK_2072
LTT00641.xml,820720,続拾遺和歌集,literature,6,SK_2072
LTT00642.xml,822509,新後撰和歌集,literature,7,SK_2072
LTT00643.xml,822574,続千載和歌集,literature,6,SK_2072
LTT00644.xml,865538,みだれ髪,literature,51,AS_5525
LTT00645.xml,929965,小野岑守,literature,13,KI_1919
LTT00646.xml,934954,上宮聖徳法王帝説,literature,27,YN_5521
LTT00647.xml,962604,日本楽府,literature,17,MM_6416
LTT00648.xml,963711,高天原故地碑,literature,20,SK_2072
LTT00649.xml,968122,当世書生気質,literature,14,AS_5525
LTT00650.xml,970721,長秋詠藻,literature,7,SK_2072
LTT00651.xml,972170,経国美談,literature,11,AS_5525
LTT00652.xml,972184,佳人之奇遇,literature,10,YC_2616
LTT00653.xml,972296,雪中梅,literature,17,YC_2616
LTT00654.xml,978564,西洋道中膝栗毛,literature,9,YC_2616
LTT00655.xml,1001913,類聚歌林,literature,13,SK_2072
LTT00656.xml,1001924,新撰万葉集,literature,9,SK_2072
LTT00657.xml,1001941,新撰和歌,literature,9,SK_2072
LTT00658.xml,1003044,古歌集,literature,5,SK_2072
LTT00659.xml,1004937,続後拾遺和歌集,literature,9,SK_2072
LTT00660.xml,1100860,増基法師集,literature,17,SK_2072
LTT00661.xml,1169324,静之窟,literature,9,SK_2072
LTT00662.xml,1169339,志都乃石室,literature,9,SK_2072
LTT00663.xml,1304784,天逆鉾,literature,27,MS_6256
LTT00664.xml,1363062,平凡 (小説),literature,18,YC_2616
LTT00665.xml,1370212,女学雑誌,literature,29,YC_2616
LTT00666.xml,1406216,南洲翁遺訓,literature,59,YC_2616
LTT00667.xml,1446444,修業立志編,literature,17,YC_2616
LTT00668.xml,1461535,要石,literature,38,KY_6069
LTT00669.xml,1542526,中務内侍日記,literature,7,KY_6069
LTT00670.xml,1652656,岡屋関白記,literature,6,KY_6069
LTT00671.xml,1657454,延慶両卿訴陳状,literature,17,KY_6069
LTT00672.xml,1660357,古今百物語評判,literature,21,KY_6069
LTT00673.xml,1674004,美々津,literature,33,KY_6069
LTT00674.xml,1691347,鶴屋南北 (4代目),literature,43,KI_1919
LTT00675.xml,1724410,天孫族,literature,8,KY_6069
LTT00676.xml,1745313,別離 (若山牧水の歌集),literature,5,YC_2616
LTT00677.xml,1762727,自助論,literature,12,YC_2616
LTT00678.xml,1781414,新小説,literature,17,YC_2616
PNM00001.xml,6409,豊臣秀吉,person name,313,KT_5524
PNM00002.xml,10002,足利尊氏,person name,151,YN_5521
PNM00003.xml,11061,足利義満,person name,194,TE_5526
PNM00004.xml,11099,徳川慶喜,person name,243,YR_5548
PNM00005.xml,13380,足利義昭,person name,112,KT_5524
PNM00006.xml,13486,源義仲,person name,129,KT_5527
PNM00007.xml,17262,明智光秀,person name,346,MY_5550
PNM00008.xml,21002,松平容保,person name,142,WP_5283
PNM00009.xml,23712,足利義輝,person name,107,YN_5521
PNM00010.xml,34685,斎藤道三,person name,107,YN_5521
PNM00011.xml,36941,日野富子,person name,45,JK_5031
PNM00012.xml,37191,足利義詮,person name,72,WP_5283
PNM00013.xml,37197,足利義持,person name,84,KT_5527
PNM00014.xml,37215,足利義澄,person name,45,MS_5502
PNM00015.xml,39807,土方歳三,person name,260,MS_5502
PNM00016.xml,39864,坂本龍馬,person name,196,MK_5551
PNM00017.xml,43262,芹沢鴨,person name,139,MS_5502
PNM00018.xml,50555,福井謙一,person name,73,WP_5283
PNM00019.xml,53334,千利休,person name,118,YN_5521
PNM00020.xml,55377,織田長益,person name,47,WP_5283
PNM00021.xml,56891,清河八郎,person name,48,MS_5502
PNM00022.xml,61785,出雲阿国,person name,30,WP_5283
PNM00023.xml,68683,井上八千代,person name,61,WP_5283
PNM00024.xml,76239,与謝蕪村,person name,83,WP_5283
PNM00025.xml,80194,細川幽斎,person name,78,AS_5525
PNM00026.xml,2592,湯川秀樹,person name,140,NM_5685
PNM00027.xml,9569,石川五右衛門,person name,83,YR_5548
PNM00028.xml,10419,足利義政,person name,115,YR_5548
PNM00029.xml,11095,法然,person name,59,YR_5548
PNM00030.xml,11097,源信 (公卿),person name,13,YR_5548
PNM00031.xml,11533,善導,person name,31,YR_5548
PNM00032.xml,12153,毛利良勝,person name,8,TT_1182
PNM00033.xml,12352,最澄,person name,60,YR_5548
PNM00034.xml,12841,蓮如,person name,80,YR_5548
PNM00035.xml,14983,安倍晴明,person name,61,YR_5548
PNM00036.xml,15340,源義経,person name,300,TE_5526
PNM00037.xml,17074,源義平,person name,130,RU_4733
PNM00038.xml,17243,今川氏真,person name,79,YR_5548
PNM00039.xml,19702,藤原道長,person name,221,YR_5548
PNM00040.xml,20297,西園寺公望,person name,284,YR_5548
PNM00041.xml,20788,延性,person name,3,HK_3514
PNM00042.xml,23899,西郷隆盛,person name,632,KM_5722
PNM00043.xml,27828,藤原氏,person name,50,HK_3514
PNM00044.xml,29534,足利義稙,person name,74,HK_3514
PNM00045.xml,32705,坂上田村麻呂,person name,61,HK_3514
PNM00046.xml,33175,近衞文麿,person name,210,YR_5548
PNM00047.xml,34744,顕如,person name,32,YF_2373
PNM00048.xml,34750,ルイス・フロイス,person name,48,YF_2373
PNM00049.xml,36478,北大路魯山人,person name,30,YF_2373
PNM00050.xml,36851,山縣有朋,person name,113,MM_2332
PNM00051.xml,36919,細川勝元,person name,60,MM_2332
PNM00052.xml,36922,細川政元,person name,46,MM_2332
PNM00053.xml,36927,足利義教,person name,120,MM_2332
PNM00054.xml,36929,前田利益,person name,48,MM_2332
PNM00055.xml,36935,足利義視,person name,55,YI_4078
PNM00056.xml,36936,足利義尚,person name,76,YI_4078
PNM00057.xml,36960,畠山義就,person name,23,YI_4078
PNM00058.xml,36972,大内政弘,person name,46,YI_4078
PNM00059.xml,36973,山名宗全,person name,44,YI_4078
PNM00060.xml,39105,足利義晴,person name,51,KN_1575
PNM00061.xml,39164,北条時政,person name,50,KN_1575
PNM00062.xml,39668,日野勝光,person name,39,KN_1575
PNM00063.xml,39699,足利氏,person name,54,KN_1575
PNM00064.xml,39719,細川澄元,person name,31,KN_1575
PNM00065.xml,39728,細川高国,person name,52,MW_147
PNM00066.xml,40573,北条政子,person name,218,MW_147
PNM00067.xml,40578,北条義時,person name,52,AI_2407
PNM00068.xml,40583,北条時頼,person name,52,AI_2407
PNM00069.xml,43553,北条早雲,person name,221,MW_147
PNM00070.xml,44028,酒呑童子,person name,100,KN_1575
PNM00071.xml,44036,源頼光,person name,35,YR_5548
PNM00072.xml,44185,渡辺綱,person name,13,YR_5548
PNM00073.xml,44188,卜部季武,person name,11,TT_1182
PNM00074.xml,44189,碓井貞光,person name,10,TT_1182
PNM00075.xml,44217,嵯峨源氏,person name,26,YR_5548
PNM00076.xml,45329,英照皇太后,person name,16,YR_5548
PNM00077.xml,45805,上杉氏,person name,118,YR_5548
PNM00078.xml,47411,大村益次郎,person name,137,SO_2563
PNM00079.xml,53801,藤原頼経,person name,44,MH_5029
PNM00080.xml,53805,宗尊親王,person name,33,MH_5029
PNM00081.xml,53806,惟康親王,person name,33,MH_5029
PNM00082.xml,53808,久明親王,person name,17,MH_5029
PNM00083.xml,55776,西笑承兌,person name,9,MH_5029
PNM00084.xml,56596,吉田稔麿,person name,28,MH_5029
PNM00085.xml,56673,藤田伝三郎,person name,79,MH_5029
PNM00086.xml,57013,藤堂平助,person name,66,MH_5029
PNM00087.xml,57329,斎藤一,person name,80,IS_4939
PNM00088.xml,57742,山南敬助,person name,85,TM_5848
PNM00089.xml,57839,長宗我部盛親,person name,64,TT_1182
PNM00090.xml,58684,古高俊太郎,person name,19,IS_4939
PNM00091.xml,58754,谷三十郎,person name,21,TT_1182
PNM00092.xml,59812,島田魁,person name,47,NM_5685
PNM00093.xml,59977,那須与一,person name,47,IS_4939
PNM00094.xml,60035,北畠顕家,person name,78,IS_4939
PNM00095.xml,60110,吉村貫一郎,person name,32,TT_1182
PNM00096.xml,60280,北畠親房,person name,79,IS_4939
PNM00097.xml,60537,徳川頼宣,person name,38,IS_4939
PNM00098.xml,61596,伊藤真聰,person name,11,NM_5685
PNM00099.xml,61723,加納鷲雄,person name,18,IS_4939
PNM00100.xml,62655,石田三成,person name,200,SO_2563
PNM00101.xml,63585,織田信雄,person name,85,AI_2407
PNM00102.xml,63639,平山五郎,person name,48,AI_2407
PNM00103.xml,63898,豊臣鶴松,person name,15,TE_5526
PNM00104.xml,63906,日秀,person name,22,AI_2407
PNM00105.xml,63922,藤原彰子,person name,40,RK_4723
PNM00106.xml,64448,藤原定子,person name,36,RK_4723
PNM00107.xml,64522,畠山持国,person name,24,RK_4723
PNM00108.xml,64771,浅野長政,person name,28,RK_4723
PNM00109.xml,64773,前田玄以,person name,27,RK_4723
PNM00110.xml,64775,長束正家,person name,25,RK_4723
PNM00111.xml,65015,加藤嘉明,person name,39,RK_4723
PNM00112.xml,65019,脇坂安治,person name,45,RK_4723
PNM00113.xml,65031,片桐且元,person name,33,RK_4723
PNM00114.xml,65032,上杉景勝,person name,102,AI_2407
PNM00115.xml,65214,千姫,person name,38,HK_3514
PNM00116.xml,65419,新島八重,person name,25,AI_2407
PNM00117.xml,65473,蘇我馬子,person name,75,HK_3514
PNM00118.xml,65528,円仁,person name,83,RK_4723
PNM00119.xml,66213,藤原詮子,person name,21,RK_4723
PNM00120.xml,66591,平間重助,person name,37,RK_4723
PNM00121.xml,67274,渋川春海,person name,23,RK_4723
PNM00122.xml,67451,平忠盛,person name,58,SO_2563
PNM00123.xml,68252,高山彦九郎,person name,35,SO_2563
PNM00124.xml,68302,源義朝,person name,125,SO_2563
PNM00125.xml,68321,平重盛,person name,218,MM_2332
PNM00126.xml,68326,平宗盛,person name,305,TT_1182
PNM00127.xml,68328,平知盛,person name,84,TT_1182
PNM00128.xml,68329,平重衡,person name,93,TT_1182
PNM00129.xml,69990,三条実美,person name,85,YT_3996
PNM00130.xml,70625,池田恒興,person name,28,MA_4760
PNM00131.xml,70917,藤原忠文,person name,13,YT_3996
PNM00132.xml,70926,成良親王,person name,10,YT_3996
PNM00133.xml,70930,源為義,person name,43,YT_3996
PNM00134.xml,70931,平維盛,person name,89,YT_3996
PNM00135.xml,72554,上村松園,person name,77,KN_1575
PNM00136.xml,74431,久邇宮朝彦親王,person name,44,KN_1575
PNM00137.xml,74794,清沢満之,person name,37,MA_4760
PNM00138.xml,77009,菅原道真,person name,158,MM_2332
PNM00139.xml,77153,運慶,person name,58,MM_2332
PNM00140.xml,77188,在原業平,person name,66,MM_2332
PNM00141.xml,77277,快慶,person name,77,YF_2373
PNM00142.xml,77303,岩倉具視,person name,99,MM_2332
PNM00143.xml,77333,狩野正信,person name,26,YF_2373
PNM00144.xml,77337,狩野元信,person name,22,YF_2373
PNM00145.xml,77447,円山応挙,person name,37,YI_4078
PNM00146.xml,78443,湛慶,person name,9,YI_4078
PNM00147.xml,79785,狩野永徳,person name,79,MH_5029
PNM00148.xml,79791,長谷川等伯,person name,53,MW_147
PNM00149.xml,79802,池大雅,person name,35,MW_147
PNM00150.xml,79808,梅原龍三郎,person name,38,TE_5526
PNM00151.xml,79816,富岡鉄斎,person name,65,MW_147
PNM00152.xml,80408,野々村仁清,person name,18,TE_5526
PNM00153.xml,80413,尾形光琳,person name,94,MW_147
PNM00154.xml,80418,俵屋宗達,person name,36,MW_147
PNM00155.xml,80863,狩野山楽,person name,20,MW_147
PNM00156.xml,80867,海北友松,person name,25,MW_147
PNM00157.xml,80870,狩野探幽,person name,35,MW_147
PNM00158.xml,80880,尾形乾山,person name,16,TE_5526
PNM00159.xml,80888,呉春,person name,19,TE_5526
PNM00160.xml,80891,青木木米,person name,40,MW_147
PNM00161.xml,80896,本阿弥光悦,person name,21,MW_147
PNM00162.xml,82446,伊藤若冲,person name,44,MW_147
PNM00163.xml,82453,曾我蕭白,person name,29,YC_2616
PNM00164.xml,83315,細川頼之,person name,113,YC_2616
PNM00165.xml,83691,西行,person name,81,YC_2616
PNM00166.xml,84178,堂本印象,person name,34,YC_2616
PNM00167.xml,84720,小野篁,person name,32,YC_2616
PNM00168.xml,84895,黒田孝高,person name,119,YC_2616
PNM00169.xml,85140,中川小十郎,person name,129,TE_5526
PNM00170.xml,87908,斎藤利三,person name,38,AI_2407
PNM00171.xml,91313,敦康親王,person name,36,AI_2407
PNM00172.xml,91543,上杉朝定,person name,41,AI_2407
PNM00173.xml,91791,山中幸盛,person name,80,AI_2407
PNM00174.xml,91945,平将門,person name,136,YR_5548
PNM00175.xml,91947,藤原敏行,person name,23,MH_5029
PNM00176.xml,92099,島津義久,person name,125,MH_5029
